id,title,published_at,source_name,category,civil_engineering_area,ai_technique,application_stage,keywords,summary
051fe0d205828af756287fafcd62db32,"Structural optimization for performance-based design in earthquake engineering: Applications of neural networks",2009-01-01T00:00:00Z,"Google Scholar",Design,Structural,"Deep Learning",Design,"[""structural optimization"", ""performance-based design"", ""earthquake engineering"", ""neural networks""]","The article discusses using neural networks for structural optimization in performance-based earthquake engineering design. The approach uses neural networks to accommodate variability in earthquake characteristics and structural response."
0053b3d0effe15640101427c2a562a30,"Simulating structural analysis with neural network",1994-01-01T00:00:00Z,"Google Scholar",Design,Structural,"Deep Learning",Design,"[""structural analysis"", ""neural network"", ""simulation""]","The article discusses the use of a neural network to simulate structural analysis programs. This involves training the neural network to predict structural behavior."
dc2160cbf64e6e402848cf3e96e60721,"Structural engineering applications with augmented neural networks",1998-01-01T00:00:00Z,"Google Scholar",Design,Structural,"Deep Learning",Design,"[""neural network"", ""structural engineering"", ""backpropagation""]","The article focuses on the application of augmented neural networks (ANNs) to structural engineering problems. It investigates the efficiency and accuracy of a novel ANN architecture, which is based on a standard backpropagation neural network."
e53ee497b3d2977e880e037134a4562b,"Towards the next generation of artificial neural networks for civil engineering",2008-01-01T00:00:00Z,"Google Scholar",Design,General,"Deep Learning",Multiple,"[""Higher-order neural networks"", ""Artificial neural networks"", ""Civil engineering applications""]","The article discusses the use of higher-order neural networks, a type of deep learning, in civil engineering. It highlights the potential of these networks, composed of discrete units performing sub-functions, for various civil engineering applications."
b883274361b626e4bb6a6e781c786576,"Neural network ensemble-based sensitivity analysis in structural engineering: Comparison of selected methods and the influence of statistical correlation",2021-01-01T00:00:00Z,"Google Scholar",Design,Structural,"Deep Learning",Design,"[""Neural Network Ensemble"", ""Sensitivity Analysis"", ""Structural Reliability"", ""Surrogate Model""]","This paper explores the use of neural network ensembles (NNE) for sensitivity analysis in structural engineering, focusing on structural reliability assessment. It investigates the application of surrogate models based on NNE for this purpose."
44970f9018835cb1d4a7c0ed63c22a8e,"Structural design of reinforced concrete buildings based on deep neural networks",2021-01-01T00:00:00Z,"Google Scholar",Design,Structural,"Deep Learning",Design,"[""reinforced concrete"", ""structural design"", ""deep neural networks"", ""wall layout"", ""trial-and-error""]","The article discusses the application of deep neural networks to structural design, specifically for reinforced concrete buildings. It aims to improve the wall layout design process, which is traditionally done using a time-consuming trial-and-error method."
85f8693f6e6ecb413e7fe9132ec0c739,"Neural network design for engineering applications",2001-01-01T00:00:00Z,"Google Scholar",Other,General,"Machine Learning",Multiple,"[""neural networks"", ""ANN"", ""civil engineering"", ""modeling""]","The article discusses the use of artificial neural networks (ANN) for modeling in various areas of science and engineering, including civil engineering. It mentions early applications of neural networks in civil engineering."
93e208737870d5d3a1ff97afc456a99d,"Structural damage detection using artificial neural networks",1998-01-01T00:00:00Z,"Google Scholar",Monitoring,Structural,"Machine Learning",Maintenance,"[""Structural Damage Detection"", ""Artificial Neural Networks"", ""Beams"", ""Support Movement""]","The article discusses using artificial neural networks to detect structural damage in beams and support movement in continuous beams. This involves using structural properties as input data for the neural network to identify damage."
36a24bb96d24083c5001e28ba6e0d1f2,"Neural network approach to detection of changes in structural parameters",1996-01-01T00:00:00Z,"Google Scholar",Monitoring,Structural,"Deep Learning",Operation/Maintenance,"[""Neural Network"", ""Structural Health Monitoring"", ""Change Detection""]","The article discusses using neural networks for detecting changes in structural parameters. This suggests an AI/ML application to structural health monitoring, specifically using deep learning to identify changes indicative of damage or degradation."
c9e89fc42d9ebde303c4264bd64e9d39,"Prediction of seismic-induced structural damage using artificial neural networks",2009-01-01T00:00:00Z,"Google Scholar",Safety,Structural,"Machine Learning",Design,"[""Artificial Neural Networks"", ""Seismic Damage"", ""Ground Motion"", ""Structural Properties""]","The article discusses using Artificial Neural Networks (ANNs) to predict seismic-induced structural damage. It uses structural and ground motion properties as inputs to the ANN model."
66c8d847c2ce1c012da10df77128c799,"Structural damage identification based on autoencoder neural networks and deep learning",2018-01-01T00:00:00Z,"Google Scholar",Monitoring,Structural,"Deep Learning",Maintenance,"[""damage identification"", ""autoencoder"", ""neural networks"", ""deep learning"", ""structural health monitoring""]","The article discusses a framework for structural damage identification using deep neural networks, specifically autoencoders, to address the challenge of optimizing weights in deep architectures. This indicates an AI/ML approach to monitoring structural integrity."
02f7547ec2cf616b017aa6152045f570,"Application of artificial intelligence and machine learning for BIM",2023-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Machine Learning",Multiple,"[""BIM"", ""Artificial Intelligence"", ""Machine Learning"", ""Construction Business"", ""Intelligent Solutions""]","The article discusses the application of AI in the construction business, focusing on the use of intelligent solutions in conjunction with BIM. The main goal is to analyze how BIM can be improved with the help of AI."
6ec957085a2818539923a071eb607142,"Automating design review with artificial intelligence and BIM: State of the art and research framework",2019-01-01T00:00:00Z,"Google Scholar",Design,"Construction Management","Machine Learning",Design,"[""BIM"", ""design review"", ""machine learning"", ""rule checking"", ""code checking""]","The article discusses using AI, specifically machine learning and rule checking, to automate the design review process in Building Information Modeling (BIM). It mentions using these techniques for symbolic code checking and BIM model review."
a371c6e6354fc22da6c94fb61527dce2,"Generating BIM model from structural and architectural plans using Artificial Intelligence",2023-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Artificial Intelligence",Planning,"[""BIM"", ""Artificial Intelligence"", ""Construction"", ""Architectural Plans"", ""Structural Plans""]","The article discusses the application of artificial intelligence algorithms for generating BIM models from structural and architectural plans, highlighting the demand for cost-effective BIM creation. It aims to automate the process of creating BIM representations, which is currently a manual and expensive task."
874ba1d7cfaaec4dea2a8208961cb552,"Integrated applications of building information modeling and artificial intelligence techniques in the AEC/FM industry",2022-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Machine Learning",Multiple,"[""BIM"", ""AI"", ""AEC/FM"", ""Integration""]","This study reviews the integration of Building Information Modeling (BIM) and Artificial Intelligence (AI) techniques within the Architecture, Engineering, Construction, and Facilities Management (AEC/FM) industry. It aims to provide valuable insights and future development directions for BIM by exploring these integrations."
362a3f52374228b41d6bd3bc21a9def8,"H-BIM and artificial intelligence: classification of architectural heritage for semi-automatic scan-to-BIM reconstruction",2023-01-01T00:00:00Z,"Google Scholar",BIM,Surveying,"Machine Learning",Construction,"[""H-BIM"", ""Scan-to-BIM"", ""Architectural Heritage"", ""AI"", ""Laser Scanning""]","The article discusses using AI, specifically machine learning, to aid in the Scan-to-BIM reconstruction of heritage buildings, leveraging laser scanning data. This involves classification of architectural elements for semi-automatic model creation."
32cdba0592d82e9bb45a3cdc781e5573,"Integrating building information modelling (BIM) and artificial intelligence (AI) for smart construction schedule, cost, quality, and safety management: challenges and …",2023-01-01T00:00:00Z,"Google Scholar","BIM/Scheduling/Cost Estimation/Quality Control/Safety Management","Construction Management","Machine Learning/Deep Learning/Predictive Analytics",Planning/Construction,"[""BIM"", ""AI"", ""Construction Schedule"", ""Cost Management"", ""Quality Control"", ""Safety Management""]","The article discusses the integration of Building Information Modelling (BIM) and Artificial Intelligence (AI) for smart construction. It focuses on challenges and opportunities related to using these technologies for construction schedule, cost, quality, and safety management."
027b78399ef18f651828c96fa2c361b9,"The relationship between Artificial Intelligence (AI) and Building Information Modeling (BIM) technologies for sustainable building in the context of smart cities",2024-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Machine Learning",Multiple,"[""BIM"", ""AI"", ""AEC"", ""Smart Cities"", ""Sustainable Building""]","The article discusses the relationship between Building Information Modeling (BIM) and Artificial Intelligence (AI) in the Architecture, Engineering, and Construction (AEC) industry within the context of smart cities. It highlights the digitization of the industry and the potential roles of AI and BIM."
b505fcc59e85fd80859bf7f556d704fa,"The Role of Artificial Intelligence in the Transformation of the BIM Environment: Current State and Future Trends",2025-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Machine Learning",Multiple,"[""BIM"", ""Artificial Intelligence"", ""Construction"", ""Digitalization"", ""Automation""]","The article discusses the integration of artificial intelligence into Building Information Modeling (BIM) within the context of digital technologies and automation in construction. This integration aims to improve various stages of a project's lifecycle."
931a6789afee688c2e891a05de83968c,"Artificial intelligence for BIM content management and delivery: Case study of association rule mining for construction detailing",2021-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Machine Learning",Design/Construction,"[""BIM"", ""Artificial Intelligence"", ""Association Rule Mining"", ""Construction Detailing"", ""Recommender System""]","The article discusses the application of artificial intelligence, specifically association rule mining, to BIM content management and delivery for construction detailing. It focuses on developing a context-aware recommender system within BIM sessions to assist users dynamically."
a9877fcd4b14201b56df6c8dd348d798,"Implementing artificial intelligence in H-BIM using the J48 algorithm to manage historic buildings",2020-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Machine Learning",Maintenance,"[""H-BIM"", ""J48 algorithm"", ""historic buildings"", ""heritage management"", ""artificial intelligence""]","The article discusses implementing artificial intelligence in H-BIM for managing architectural heritage. It specifically mentions using the J48 algorithm, suggesting a machine learning approach."
ac9292780187c6c4ddc724c951b133ca,"Construction cost simulation based on artificial intelligence and BIM",2021-01-01T00:00:00Z,"Google Scholar","Cost Estimation","Construction Management","Machine Learning",Planning/Construction,"[""cost simulation"", ""BIM"", ""artificial intelligence"", ""intelligent model""]","The article discusses using AI to create a construction project cost simulation system, leveraging BIM. The experimental results suggest that the intelligent model is effective, indicating the application of machine learning for cost estimation in construction."
b5f8de610ea4022422931ed5aef29f19,"Artificial intelligence-based voice assistant for BIM data management",2022-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management",NLP,Multiple,"[""BIM"", ""Voice Assistant"", ""Automatic Speech Recognition"", ""Data Management""]","The article discusses the use of AI, specifically Automatic Speech Recognition (ASR), for interacting with and retrieving data from Building Information Models (BIM). It aims to improve remote interaction and widen the scope of retrievable data from BIM models."
197cec3a223b6082b62c23b7d61e78e0,"Research on energy-efficiency building design based on bim and artificial intelligence",2021-01-01T00:00:00Z,"Google Scholar",Design,General,"Machine Learning",Design,"[""BIM"", ""Artificial Intelligence"", ""Energy Efficiency"", ""Building Design""]","The research explores the application of BIM and AI to achieve energy-efficient building designs. It leverages these technologies to optimize building design for improved energy performance."
78759d56b43f940f8b497b171d2c5904,"Exploring the intersection of Building Information Modeling (BIM) and artificial intelligence in modern infrastructure projects",2024-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Artificial Intelligence",Multiple,"[""BIM"", ""Artificial Intelligence"", ""Infrastructure Projects"", ""Integration"", ""Emerging Technologies""]","The article discusses the integration of Building Information Modeling (BIM) with artificial intelligence in infrastructure projects. It highlights the potential of this integration for revolutionizing infrastructure development."
bf1059e7d0d0558da51b3beb72f25720,"Application of BIM technology combined with artificial intelligence in construction management: artificial intelligence in construction management",2021-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Machine Learning",Construction,"[""BIM"", ""Genetic Algorithm"", ""Steel Cutting"", ""Optimization"", ""Construction Management""]","The article discusses the application of BIM technology combined with a Genetic Algorithm (GA) to optimize the cutting of steel in construction. BIM provides the data input for the GA, which then determines the optimal cutting scheme."
a98e0b72530d74a1c09f0f867f0aabaf,"Integrating Artificial Intelligence and BIM in Construction: Systematic Review and Quantitative Comparative Analysis",2025-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Machine Learning",Multiple,"[""AI"", ""BIM"", ""Construction"", ""Systematic Review""]","The article presents a systematic review of studies integrating AI and BIM in construction. It focuses on identifying usage patterns of AI and BIM, suggesting an application of AI/ML techniques in the construction industry."
aae0897e1978ca12ec2797d0a3041887,"A framework to integrate BIM with artificial intelligence and machine learning-based property valuation methods",2022-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Machine Learning",Planning,"[""BIM"", ""property valuation"", ""artificial intelligence"", ""machine learning""]","The article proposes a framework to integrate Building Information Modeling (BIM) with AI/ML-based property valuation methods. This leverages the precise information within BIM to improve the accuracy and efficiency of property valuation."
f44864c758ad5b2cc8b436e0de9cd048,"Application of artificial intelligence for determining the efficient performance of technological characteristics of structures using BIM",2025-01-01T00:00:00Z,"Google Scholar",BIM,Structural,"Machine Learning",Design,"[""BIM"", ""Artificial Intelligence"", ""Structural Assessment"", ""Performance""]","The article describes a study using AI to assess the performance of structures, utilizing Building Information Modeling (BIM) for real-time feedback. This combines AI and BIM for a simulation-free structural assessment method."
a585ad76ead85092b9a0041efc1d3726,"Integration of building information modeling (BIM) and artificial intelligence (AI) to detect combined defects of infrastructure in the railway system",2021-01-01T00:00:00Z,"Google Scholar",Maintenance,Transportation,AI,Maintenance,"[""BIM"", ""AI"", ""defect detection"", ""railway infrastructure"", ""infrastructure inspection""]","This study explores the integration of BIM and AI for developing a defect detection system specifically for railway infrastructure. The research aims to enhance maintenance practices by automatically identifying combined defects in railway systems."
3d601f6c299909b14c41dfaa7b9e27e9,"Intelligent building planning system based on BIM and artificial intelligence",2020-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Machine Learning",Planning,"[""BIM"", ""Artificial Intelligence"", ""Building Planning"", ""Construction""]","The article discusses an intelligent building planning system. It uses BIM technology coupled with artificial intelligence to improve construction processes."
276d3f570f0be8698c6f82cf8530734a,"Review on the developments of structure, construction automation, and monitoring of intelligent construction",2022-01-01T00:00:00Z,"Google Scholar","Construction Automation","Construction Management",Robotics,Construction,"[""construction automation"", ""robotic construction"", ""intelligent construction""]","The article reviews developments in intelligent construction, specifically focusing on construction automation and robotic construction. This suggests applications of AI and robotics in the construction phase."
76ca1998d2b3db5fd8aca6df0a090c71,"Design automation for smart building systems",2018-01-01T00:00:00Z,"Google Scholar",Design,General,Other,Design,"[""design automation"", ""smart buildings"", ""building design""]","The article discusses a methodology for smart building design. It focuses on design automation and formalizing smart building components within a platform."
d2a4899234c8188de7b5c8d1205b2072,"Smart construction objects",2016-01-01T00:00:00Z,"Google Scholar",Construction,"Construction Management",Robotics,Construction,"[""smart tower crane"", ""automation"", ""smart construction materials""]","The article discusses the use of smart construction objects, such as tower cranes, communicating with smart materials. This enables automation of construction processes by simulating the construction site."
1ab1682535eb8d0eebb6f156aa009315,"A review of technologies and applications for smart construction",2019-01-01T00:00:00Z,"Google Scholar",Other,"Construction Management","Machine Learning",Multiple,"[""smart construction"", ""automation"", ""economic processes""]","The article reviews technologies and applications for smart construction. It focuses on applications in construction and automation of economic processes using smart technologies, implying AI/ML use in various areas."
890a54a75e810a490a6a9cbd8a0fadf3,"Integrating BIM and AI for smart construction management: Current status and future directions",2023-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Machine Learning",Multiple,"[""BIM"", ""AI"", ""Construction Management"", ""Automation"", ""Digitalization""]","The article discusses the integration of BIM and AI to enhance smart construction management. It focuses on how this integration can drive automation and digitalization in the construction industry."
527ae095ed778c5abd72cb9f1b767900,"Automation systems in smart buildings: a review",2020-01-01T00:00:00Z,"Google Scholar",Other,"Construction Management","Machine Learning",Operation,"[""smart buildings"", ""automation systems"", ""energy management"", ""security control""]","The article discusses automation systems in smart buildings focusing on security control and energy management. The application of smart systems depends on building construction and usage."
f66db73d745c7d99a7625cf82ed794e7,"Construction automation and smart buildings",2023-01-01T00:00:00Z,"Google Scholar",Construction,"Construction Management",Robotics,Construction/Operation,"[""construction automation"", ""smart buildings"", ""technology-enabled construction""]","The article discusses how technology, specifically construction automation, is impacting smart building operations. This encompasses the planning, design, construction and operation phases of a building's life cycle."
57d78b433b9e640c0805959ec60a3bb1,"Construction automation: Assessment of state of the art and future possibilities",2018-01-01T00:00:00Z,"Google Scholar",Construction,"Construction Management",Robotics,Construction,"[""construction automation"", ""on-site construction"", ""automation solutions""]","The thesis explores existing and emerging automation solutions for on-site construction operations. This aligns with the application of AI/ML through robotics in civil engineering."
f3b9c69144f1439f6187c29a6e4b8f3c,"Smart automation system dedicated to infrastructure and construction",2016-01-01T00:00:00Z,"Google Scholar",Monitoring,"Construction Management","Machine Learning",Multiple,"[""smart automation"", ""infrastructure"", ""construction"", ""sensors"", ""SASIC""]","This paper reviews Smart Automation Systems dedicated to Infrastructures and Constructions (SASIC) focusing on the use of sensors. It implies the application of AI/ML techniques for infrastructure monitoring during various stages."
dfc70f1bad768d149c23d76c4b4c9f4a,"Digital skin of the construction site: Smart sensor technologies towards the future smart construction site",2019-01-01T00:00:00Z,"Google Scholar",Monitoring,"Construction Management","Machine Learning",Construction,"[""smart sensors"", ""smart construction site"", ""digital skin""]","This article discusses the concept of a ""digital skin"" for construction sites using smart sensor technologies. It implies the use of AI/ML for data analysis and decision-making within the smart construction site environment."
0a80bf3016703af592828104a4293210,"SmartSite: Intelligent and autonomous environments, machinery, and processes to realize smart road construction projects",2016-01-01T00:00:00Z,"Google Scholar",Construction,"Construction Management","Machine Learning",Construction,"[""Smart Construction"", ""Machine Learning"", ""Multi-agent Systems""]","The article discusses the SmartSite research project, which utilizes machine learning, decision theory, and distributed AI for smart road construction. The project aims to design and test a multi-agent system for autonomous environments, machinery, and processes in road construction."
8df40cfbc172e25a28c680216b61b3f2,"Supporting smart construction with dependable edge computing infrastructures and applications",2018-01-01T00:00:00Z,"Google Scholar",Monitoring,"Construction Management",Other,Construction,"[""smart construction"", ""edge computing"", ""construction process documentation""]","The article discusses using edge computing for smart construction environments, specifically focusing on construction process documentation. This implies real-time data processing and analysis on-site, potentially using AI techniques to improve monitoring and documentation during construction."
e430fa170e72cc6e4566ab4c21c699de,"Semantics for smart control of building automation",2016-01-01T00:00:00Z,"Google Scholar",Other,General,"Machine Learning",Operation,"[""smart control"", ""building automation"", ""semantics""]","The article discusses the use of semantics to enable smart control in building automation systems. This suggests an application of AI/ML techniques for optimizing building operations."
a91bd336c32bca4d7d0c0e721997f86c,"Enabling technologies for smart construction engineering: a review",2020-01-01T00:00:00Z,"Google Scholar",Other,"Construction Management","Machine Learning",Multiple,"[""smart construction"", ""data-driven"", ""knowledge extraction""]","The article discusses the use of data-driven approaches, specifically data mining or machine learning techniques, for knowledge extraction in smart construction engineering. It highlights the potential of these technologies to support various aspects of construction."
f0e54fe1247ff37db9401c45a5028bef,"Research on the construction of an automation model for maintenance managers based on smart devices",2021-01-01T00:00:00Z,"Google Scholar",Maintenance,"Construction Management","Machine Learning",Maintenance,"[""automation"", ""maintenance management"", ""smart devices"", ""predictive maintenance"", ""AI""]","The research focuses on developing an automated model for maintenance managers using smart devices, implying the use of AI/ML for predictive maintenance or automated task management. This could involve analyzing data from smart devices to optimize maintenance schedules and resource allocation."
06f07497ba8c0e47baab5608ca64eb4b,"Digital twin application in the construction industry: A literature review",2021-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management",Other,Multiple,"[""Digital Twin"", ""Construction Industry"", ""Digital Technologies"", ""Integration""]","The article discusses the application of Digital Twin technology in the construction industry, focusing on the integration of physical and digital worlds. It highlights the increasing use of digital technologies in this field."
6d49416f39fadd2a3476982970efdd48,"A review of digital twin applications in construction.",2022-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Predictive Analytics",Multiple,"[""digital twin"", ""construction"", ""design"", ""operation""]","The article reviews the application of digital twin technology in the construction industry across design, construction, and operation phases. It assesses the benefits of digital twins and compares their use in construction to other industries."
d06f488eee2fe3a81278962a5ffd1a32,"Towards a semantic Construction Digital Twin: Directions for future research",2020-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Machine Learning",Multiple,"[""Digital Twin"", ""Semantic"", ""Construction"", ""Future Research""]","The article explores the concept of a semantic Construction Digital Twin. It sets the stage for further research by highlighting limits and requirements within the construction stage."
b85e9a62c62876e1a0fbacdf026f3633,"BIM and digital twin for developing convergence technologies as future of digital construction",2023-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Predictive Analytics",Multiple,"[""BIM"", ""Digital Twin"", ""Digital Construction"", ""Convergence Technologies""]","The article discusses the use of BIM and Digital Twin technology to redefine the construction industry. Digital Twins can leverage AI techniques like predictive analytics to improve efficiency and decision-making across different stages of a project."
421a5847253cc240198c06a5d23838bd,"The connotation of digital twin, and the construction and application method of shop-floor digital twin",2021-01-01T00:00:00Z,"Google Scholar",Other,"Construction Management","Predictive Analytics",Multiple,"[""Digital Twin"", ""Smart Manufacturing"", ""Cyber-Physical Systems"", ""Shop-Floor"", ""Construction""]","The article discusses Digital Twin (DT) technology as a pathway to smart manufacturing and cyber-physical systems. It focuses on the construction and application of shop-floor digital twins, suggesting the potential use of AI/ML to analyze data and predict outcomes related to construction processes."
27708ee9d3913363db0fd7523a83738b,"Digital twin and industry 4.0 enablers in building and construction: a survey",2022-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Predictive Analytics",Multiple,"[""Digital Twin"", ""Industry 4.0"", ""Construction"", ""BIM"", ""Data Analysis""]","The article discusses the application of Digital Twins within the building and construction industry, focusing on how they integrate with Industry 4.0 enablers to improve various construction-specific applications. It highlights the use of DT systems over the past 6 years in construction works."
fac6636750dae2ed1f2257a753b55393,"Data construction method for the applications of workshop digital twin system",2021-01-01T00:00:00Z,"Google Scholar",Other,"Construction Management","Predictive Analytics",Multiple,"[""Digital Twin"", ""Workshop"", ""Data Construction"", ""DTS""]","The article discusses a data construction method for workshop Digital Twin Systems (DTS). It focuses on establishing digital twins within the workshop environment."
06f3f67b57e58cf2d4b69f329472db9b,"Digital twin and its applications in the construction industry: A state-of-art systematic review",2025-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Predictive Analytics",Multiple,"[""digital twin"", ""construction industry"", ""BIM"", ""predictive maintenance"", ""AI""]","The article discusses the application of digital twins in the construction industry, which inherently involves data-driven analysis and potentially AI/ML technologies for enhanced decision-making. While the abstract is limited, the concept of digital twins often integrates AI for predictive maintenance and performance optimization."
2ca75a2ad099ab944c6078b04495f0e0,"Digital twin construction with a focus on human twin interfaces",2025-01-01T00:00:00Z,"Google Scholar",Construction,"Construction Management",Other,Construction,"[""digital twin"", ""construction control room"", ""human interface"", ""decision-making"", ""construction""]","This article discusses the use of digital twins in construction, specifically focusing on how construction control rooms can serve as human interfaces to improve decision-making accuracy and efficiency. The digital twin interface is designed to provide information for human interaction during the construction phase."
9b3c148f840775cf5478e97698a5d951,"Digital twin-enabled smart modular integrated construction system for on-site assembly",2022-01-01T00:00:00Z,"Google Scholar",Construction,"Construction Management",Other,Construction,"[""Digital Twin"", ""Modular Integrated Construction"", ""Smart Construction"", ""Automation"", ""ICT""]","This paper introduces a digital twin-enabled smart Modular Integrated Construction (MiC) system. It leverages the ICT revolution to enhance automation and intelligence in on-site assembly within the construction process."
178c023fae39f432204d9c09cf1500e1,"Digital twin for intelligent tunnel construction",2024-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Machine Learning",Construction,"[""digital twin"", ""intelligent construction"", ""tunnel construction"", ""virtual-real""]","The article discusses the use of digital twins for intelligent tunnel construction, suggesting a focus on improved digitization and intelligence. Since digital twins often incorporate machine learning for predictive capabilities and real-time analysis, it likely involves AI/ML applied to construction."
120688bd0ad656e7f60d1b865b28cee9,"Construction project management with digital twin information system",2022-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Machine Learning",Multiple,"[""digital twin"", ""construction project management"", ""information system""]","The article discusses the development of an information system model for creating a construction project digital twin. The system likely uses machine learning or deep learning techniques to process and integrate data from various sources and to update the digital twin dynamically."
8340c34c9c37481e208b5c81b404cb5d,"A digital twin approach for tunnel construction safety early warning and management",2023-01-01T00:00:00Z,"Google Scholar",Safety,"Construction Management","Predictive Analytics",Construction,"[""digital twin"", ""tunnel construction"", ""safety"", ""early warning"", ""risk management""]","The article discusses using a digital twin approach for safety during tunnel construction, which implies utilizing real-time data and potentially predictive modeling for early warning systems. This suggests an application of AI/ML-driven predictive analytics for risk management."
9595c333b616ab5a9927dfbb81b59b8a,"Towards digital architecture, engineering, and construction (AEC) industry through virtual design and construction (VDC) and digital twin",2023-01-01T00:00:00Z,"Google Scholar",Design,"Construction Management","Artificial Intelligence",Multiple,"[""VDC"", ""Digital Twin"", ""Artificial Intelligence"", ""AEC"", ""Digital Architecture""]","The article discusses the integration of Virtual Design and Construction (VDC), digital twins, and artificial intelligence within the Architecture, Engineering, and Construction (AEC) industry, suggesting a move towards a digital AEC industry. It hints at the application of AI within VDC and digital twin frameworks to address industry challenges."
76e0092f48d7746e74bd6f3bdb896962,"Application of digital twin technologies in construction: an overview of opportunities and challenges",2021-01-01T00:00:00Z,"Google Scholar",BIM,"Construction Management","Predictive Analytics",Multiple,"[""digital twin"", ""construction"", ""BIM""]","The article discusses the application of digital twin technologies in the construction industry. It explores various digital models, data sources, and transmitting networks required for digital twin creation, implying the use of AI for data analysis and prediction."
bee2be9c365606c60368ee841c3d41ba,"Construction robotics",2007-01-01T00:00:00Z,"Google Scholar",Robotics,"Construction Management",Robotics,Construction,"[""construction robots"", ""automation"", ""robotics""]","The article discusses the introduction of robots in construction, starting in the 1980s and the development of integrated automated building construction sites in the 1990s. This indicates the early application of robotics in the construction industry."
4d7e3d37b11ee3852df2300e2cb8f2f5,"Construction robotics: From automation to collaboration",2023-01-01T00:00:00Z,"Google Scholar",Robotics,"Construction Management",Robotics,Construction,"[""construction robotics"", ""automation"", ""collaboration""]","The article reviews the role of robotics in construction. It explores the evolution of construction robotics and the challenges in integrating them fully into the construction process."
3c6bc00b05532e8c97a53be84dcaf508,"Construction robotics",2016-01-01T00:00:00Z,"Google Scholar",Robotics,"Construction Management",Robotics,Construction,"[""construction robotics"", ""automation"", ""robot systems""]","The article discusses the application of robot systems in construction. It mentions single-task robots, on-and-off site robots, and automated construction sites indicating a move towards automation in construction."
5bac4e35069593d8e56aac9b0c34faac,"The challenges of the implementation of construction robotics technologies in the construction",2019-01-01T00:00:00Z,"Google Scholar",Robotics,"Construction Management",Robotics,Construction,"[""construction robots"", ""robotics"", ""automation""]","The article discusses the challenges of implementing robotics in construction. It highlights the differences between construction robots and industrial robots, implying that construction robots are a specific type of AI application."
e0f366d834bfd0a6a95f8c9e8a90c433,"Construction robotics: review of intelligent features",2023-01-01T00:00:00Z,"Google Scholar",Robotics,"Construction Management",Robotics,Construction,"[""construction robotics"", ""productivity"", ""quality"", ""safety""]","The article reviews recent advances in construction robotics. It highlights tools that enable robots to improve productivity, quality, and safety on construction sites."
74db82e93f5c131ad3648ceba1752919,"Robotics in construction",2016-01-01T00:00:00Z,"Google Scholar",Robotics,"Construction Management",Robotics,Construction,"[""construction robotics"", ""onsite robots"", ""offsite robots"", ""autonomous construction""]","The article discusses the use of robotics in construction, specifically focusing on onsite and offsite applications. It distinguishes between fully autonomous and semiautonomous construction robots."
f446dabd8ff4fea8f3deb9d131d072d1,"ROBOTICS IN CONSTRUCTION-A STATE OF THE ART REVIEW.",1989-01-01T00:00:00Z,"Google Scholar",Construction,"Construction Management",Robotics,Construction,"[""robotics"", ""automation"", ""construction industry"", ""building construction""]","The article discusses the integration of robotics into the building construction industry. It also mentions technical problems associated with robotics and the successful integration of robotics into the automotive industry, suggesting a comparison for construction applications."
ad1118455c817bcfdc6d4a1072f9d7df,"Factors influencing adoption and integration of construction robotics and automation technology in the US",2021-01-01T00:00:00Z,"Google Scholar",Robotics,"Construction Management",Robotics,Construction,"[""construction robotics"", ""automation"", ""on-site construction"", ""robots""]","The article discusses the adoption and integration of construction robotics and automation technology in the US, focusing on the history and development of robots used for on-site construction activities. It highlights the emergence of robots in the 1980s and their initial focus on physical construction tasks."
84e2e3cce67ef0360cb180ac298ed00e,"Research focus for construction robotics and human-robot teams towards resilience in construction: scientometric review",2023-01-01T00:00:00Z,"Google Scholar",Robotics,"Construction Management",Robotics,Construction,"[""construction robotics"", ""human-robot teams"", ""resilience"", ""scientometric review""]","The article focuses on research in construction robotics and human-robot teams, contributing to resilience in construction. It identifies knowledge gaps that limit maximizing the benefits of these technologies."
